ROUTE_ID,ROUTE_SEQ,STOP_SEQ,STOP_ID,STOP_PICK_DROP,STOP_NAMEC,STOP_NAMES,STOP_NAMEE,LAST_UPDATE_DATE,ROUTE_NAMEC,Longitude,Latitude,COMPANY_CODE
1698,1,45,933,3,"東涌纜車站, 達東路","东涌缆车站, 达东路","Tung Chung Cable Car Terminal, Tat Tung Road",02/18/25,N26,113.93822,22.29178,CTB
1698,1,46,926,1,東涌站,东涌站,Tung Chung Station,02/18/25,N26,113.93969,22.29213,CTB
1698,2,1,926,2,東涌站,东涌站,Tung Chung Station,02/14/25,N26,113.93969,22.29213,CTB
1698,2,2,1348,3,赤鱲角南路,赤鱲角南路,Chek Lap Kok South Road,02/14/25,N26,113.92789,22.2944,CTB
1698,2,3,937,3,"亞洲空運中心, 駿坪路","亚洲空运中心, 骏坪路","Asia Airfreight Terminal, Chun Ping Road",02/14/25,N26,113.92039,22.29834,CTB
1698,2,4,1336,3,"機場空運中心, 駿運路","机场空运中心, 骏运路","Airport Freight Forwarding Centre, Chun Wan Road",02/14/25,N26,113.92284,22.29753,CTB
1698,2,5,978,3,"香港空運貨站, 駿運路","香港空运货站, 骏运路","HACTL, Chun Wan Road",02/14/25,N26,113.92911,22.29954,CTB
1698,2,6,1345,3,"赤鱲角消防局, 航膳東路","赤鱲角消防局, 航膳东路","Chek Lap Kok Fire Station, Catering Road East",02/14/25,N26,113.93288,22.30277,CTB
1698,2,7,12507,3,"國泰餐飲, 航膳東路","国泰餐饮, 航膳东路","Cathay Dining, Catering Road East",02/14/25,N26,113.93448,22.30464,CTB
1698,2,8,950,3,"國泰城, 觀景路","国泰城, 观景路","Cathay Pacific City, Scenic Road",02/14/25,N26,113.93286,22.30019,CTB
1698,2,9,9263,3,"二號檢查閘, 暢連路","二号检查闸, 畅连路","Gate House No.2, Cheong Lin Road",02/14/25,N26,113.93603,22.31323,CTB
1698,2,10,929,3,機場 (地面運輸中心),机场 (地面运输中心),Airport (Ground Transportation Centre),02/14/25,N26,113.93662,22.31608,CTB
1698,2,11,9261,3,"一號客運大樓(北), 暢達路","一号客运大楼(北), 畅达路","Terminal 1 (North), Cheong Tat Road",02/14/25,N26,113.93499,22.31931,CTB
1698,2,12,931,3,"富豪機場酒店, 暢達路","富豪机场酒店, 畅达路","Regal Airport Hotel, Cheong Tat Road",02/14/25,N26,113.93352,22.32183,CTB
1698,2,13,10240,3,青嶼幹線巴士轉乘站,青屿干线巴士转乘站,Lantau Link Bus-Bus Interchange,02/14/25,N26,114.04127,22.34137,CTB
1698,2,14,993,3,"畢架山花園, 龍翔道","毕架山花园, 龙翔道","Beacon Heights, Lung Cheung Road",02/14/25,N26,114.1665,22.34388,CTB
1698,2,15,9165,3,"豐力樓, 龍翔道","丰力楼, 龙翔道","Phoenix House, Lung Cheung Road",02/14/25,N26,114.17214,22.34531,CTB
1698,2,16,1012,3,"天宏苑, 馬仔坑道","天宏苑, 马仔坑道","Tin Wang Court, Ma Chai Hang Road",02/14/25,N26,114.18698,22.34672,CTB
1698,2,17,793,3,"浸信會天虹小學, 竹園道","浸信会天虹小学, 竹园道","Baptist Rainbow Primary School, Chuk Yuen Road",02/14/25,N26,114.18958,22.34742,CTB
1698,2,18,4001,3,竹園邨,竹园邨,Chuk Yuen Estate,02/14/25,N26,114.19181,22.34751,CTB
1698,2,19,1014,3,"竹園南邨趣園樓, 雅竹街","竹园南邨趣园楼, 雅竹街","Tsui Yuen House Chuk Yuen South Estate, Nga Chuk Street",02/14/25,N26,114.19325,22.34638,CTB
1698,2,20,4159,3,"美德樓, 鳳德道","美德楼, 凤德道","Mei Tak House, Fung Tak Road",02/14/25,N26,114.19733,22.3456,CTB
1698,2,21,1357,3,"鑽石山站, 大磡道","钻石山站, 大磡道","Diamond Hill Station, Tai Hom Road",02/14/25,N26,114.20212,22.34174,CTB
1698,2,22,1358,3,"牛池灣村, 龍翔道","牛池湾村, 龙翔道","Ngau Chi Wan Village, Lung Cheung Road",02/14/25,N26,114.20649,22.33891,CTB
1698,2,23,13313,3,"牛池灣街市, 清水灣道","牛池湾街市, 清水湾道","Ngau Chi Wan Market, Clear Water Bay Road",02/14/25,N26,114.20888,22.33653,CTB
1698,2,24,1091,3,"彩雲邨白虹樓, 新清水灣道","彩云邨白虹楼, 新清水湾道","Pak Hung House Choi Wan Estate, New Clear Water Bay Road",02/14/25,N26,114.2147,22.33478,CTB
1698,2,25,8257,3,"基順學校, 新清水灣道","基顺学校, 新清水湾道","Kei Shun Special School, New Clear Water Bay Road",02/14/25,N26,114.22292,22.33468,CTB
1698,2,26,1016,3,"順利邨利康樓, 順清街","顺利邨利康楼, 顺清街","Lee Hong House Shun Lee Estate, Shun Ching Street",02/14/25,N26,114.22523,22.33271,CTB
1698,2,27,10000188,3,"順安邨安逸樓, 利安道","顺安邨安逸楼, 利安道","On Yat House Shun On Estate, Lee On Road",02/14/25,N26,114.22614,22.32951,CTB
1698,2,28,1017,3,"順天邨天韻樓, 順安道","顺天邨天韵楼, 顺安道","Tin Wan House Shun Tin Estate, Shun On Road",02/14/25,N26,114.22791,22.32822,CTB
1698,2,29,7067,3,"秀茂坪邨秀樂樓, 秀明道","秀茂坪邨秀乐楼, 秀明道","Sau Lok House Sau Mau Ping Estate, Sau Ming Road",02/14/25,N26,114.23039,22.32345,CTB
1698,2,30,8245,3,"秀茂坪商場, 秀明道","秀茂坪商场, 秀明道","Sau Mau Ping Shopping Centre, Sau Ming Road",02/14/25,N26,114.23089,22.32139,CTB
1698,2,31,1020,3,"秀茂坪邨秀安樓, 秀明道","秀茂坪邨秀安楼, 秀明道","Sau On House Sau Mau Ping Estate, Sau Ming Road",02/14/25,N26,114.23268,22.31893,CTB
1698,2,32,1021,3,"秀茂坪邨秀明樓, 秀明道","秀茂坪邨秀明楼, 秀明道","Sau Ming House Sau Mau Ping Estate, Sau Ming Road",02/14/25,N26,114.23385,22.31748,CTB
1698,2,33,8246,3,"上秀茂坪, 曉光街","上秀茂坪, 晓光街","Upper Sau Mau Ping, Hiu Kwong Street",02/14/25,N26,114.23475,22.31718,CTB
1698,2,34,1022,3,"興田邨, 連德道","兴田邨, 连德道","Hing Tin Estate, Lin Tak Road",02/14/25,N26,114.23849,22.31496,CTB
1698,2,35,1023,3,"德田邨德敬樓, 碧雲道","德田邨德敬楼, 碧云道","Tak King House Tak Tin Estate, Pik Wan Road",02/14/25,N26,114.23772,22.31328,CTB
1698,2,36,8178,3,"德田邨德樂樓, 碧雲道","德田邨德乐楼, 碧云道","Tak Lok House Tak Tin Estate, Pik Wan Road",02/14/25,N26,114.23843,22.31164,CTB
1698,2,37,1024,3,"德田邨德隆樓, 碧雲道","德田邨德隆楼, 碧云道","Tak Lung House Tak Tin Estate, Pik Wan Road",02/14/25,N26,114.23859,22.30906,CTB
1698,2,38,1025,3,"廣田邨廣靖樓, 碧雲道","广田邨广靖楼, 碧云道","Kwong Ching House Kwong Tin Estate, Pik Wan Road",02/14/25,N26,114.23768,22.30671,CTB
1698,2,39,1026,3,"廣田商場, 碧雲道","广田商场, 碧云道","Kwong Tin Shopping Centre, Pik Wan Road",02/14/25,N26,114.23881,22.30503,CTB
1698,2,40,8181,3,"高俊苑, 高超道","高俊苑, 高超道","Ko Chun Court, Ko Chiu Road",02/14/25,N26,114.24042,22.30038,CTB
1698,2,41,8184,3,"高怡邨, 高超道","高怡邨, 高超道","Ko Yee Estate, Ko Chiu Road",02/14/25,N26,114.24135,22.299,CTB
1698,2,42,12368,3,"油塘中心, 欣榮街","油塘中心, 欣荣街","Yau Tong Centre, Yan Wing Street",02/14/25,N26,114.23873,22.29699,CTB
1698,2,43,13074,1,油塘,油塘,Yau Tong,02/14/25,N26,114.23775,22.29819,CTB
1701,1,1,6166,2,錦英苑巴士總站/<br>錦英苑,锦英苑巴士总站/<br>锦英苑,KAM YING COURT BUS TERMINUS/<br>Kam Ying Court,01/14/26,N680,114.23635,22.42542,KMB+CTB
1701,1,18,58,3,"港運城/<br>港運城, 英皇道","港运城/<br>港运城, 英皇道","ISLAND PLACE/<br>Island Place, King's Road",01/14/26,N680,114.20177,22.29382,KMB+CTB
1701,1,19,59,3,"新都城大廈/<br>新都城大廈, 英皇道","新都城大厦/<br>新都城大厦, 英皇道","METROPOLE BUILDING/<br>Metropole Building, King's Road",01/14/26,N680,114.1988,22.29321,KMB+CTB
1701,1,20,228,3,"長康街/<br>長康街, 英皇道","长康街/<br>长康街, 英皇道","CHEUNG HONG STREET/<br>Cheung Hong Street, King's Road",01/14/26,N680,114.19543,22.29253,KMB+CTB
1701,1,21,62,3,"炮台山站/<br>炮台山站, 英皇道","炮台山站/<br>炮台山站, 英皇道","FORTRESS HILL STATION/<br>Fortress Hill Station, King's Road",01/14/26,N680,114.19302,22.29055,KMB+CTB
1701,1,22,63,3,"清風街/<br>清風街, 英皇道","清风街/<br>清风街, 英皇道","TSING FUNG STREET/<br>Tsing Fung Street, King's Road",01/14/26,N680,114.19233,22.28719,KMB+CTB
1701,1,23,64,3,"中央圖書館/<br>香港中央圖書館, 高士威道","中央图书馆/<br>香港中央图书馆, 高士威道","HONG KONG CENTRAL LIBRARY/<br>Hong Kong Central Library, Causeway Road",01/14/26,N680,114.18838,22.28253,KMB+CTB
1701,1,24,113,3,"希慎廣場/<br>銅鑼灣 - 希慎廣場, 軒尼詩道","希慎广场/<br>铜锣湾 - 希慎广场, 轩尼诗道","HYSAN PLACE/<br>Causeway Bay - Hysan Place, Hennessy Road",01/14/26,N680,114.1829,22.28238,KMB+CTB
1701,1,25,1504,3,"天樂里/<br>天樂里, 軒尼詩道","天乐里/<br>天乐里, 轩尼诗道","TIN LOK LANE/<br>Tin Lok Lane, Hennessy Road",01/14/26,N680,114.17985,22.28134,KMB+CTB
1701,1,26,116,3,"北海中心/<br>北海中心, 軒尼詩道","北海中心/<br>北海中心, 轩尼诗道","CNT TOWER/<br>CNT Tower, Hennessy Road",01/14/26,N680,114.17794,22.28073,KMB+CTB
1701,1,27,3061,3,"軒尼詩道官立小學/<br>軒尼詩道官立小學, 軒尼詩道","轩尼诗道官立小学/<br>轩尼诗道官立小学, 轩尼诗道","HENNESSY ROAD GOVERNMENT PRIMARY SCHOOL/<br>Hennessy Road Government Primary School, Hennessy Road",01/14/26,N680,114.17486,22.28014,KMB+CTB
1701,1,28,120,3,"修頓球場/<br>修頓球場, 軒尼詩道","修顿球场/<br>修顿球场, 轩尼诗道","SOUTHORN PLAYGROUND/<br>Southorn Playground, Hennessy Road",01/14/26,N680,114.17142,22.2798,KMB+CTB
1701,1,29,8054,3,"循道衛理大廈/<br>循道衛理大廈, 軒尼詩道","循道卫理大厦/<br>循道卫理大厦, 轩尼诗道","METHODIST HOUSE/<br>Methodist House, Hennessy Road",01/14/26,N680,114.16919,22.27997,KMB+CTB
1701,1,30,122,3,"太古廣場/<br>金鐘 - 太古廣場, 金鐘道","太古广场/<br>金钟 - 太古广场, 金钟道","PACIFIC PLACE/<br>Admiralty - Pacific Place, Queensway",01/14/26,N680,114.1645,22.28041,KMB+CTB
1701,1,31,319,3,"中銀大廈/<br>中銀大廈, 金鐘道","中银大厦/<br>中银大厦, 金钟道","BANK OF CHINA TOWER/<br>Bank of China Tower, Queensway",01/14/26,N680,114.16151,22.28186,KMB+CTB
1701,1,32,778,3,"滙豐總行/<br>匯豐總行大廈, 德輔道中","滙丰总行/<br>汇丰总行大厦, 德辅道中","HSBC BUILDING/<br>HSBC Main Building, Des Voeux Road Central",01/14/26,N680,114.15853,22.28309,KMB+CTB
1701,1,33,886,3,"利源東街/<br>利源東街, 德輔道中","利源东街/<br>利源东街, 德辅道中","LI YUEN STREET EAST/<br>Li Yuen Street East, Des Voeux Road Central",01/14/26,N680,114.15628,22.28539,KMB+CTB
1701,1,34,24,3,"中環街市/<br>中環街市, 德輔道中","中环街市/<br>中环街市, 德辅道中","CENTRAL MARKET/<br>Central Market, Des Voeux Road Central",01/14/26,N680,114.15476,22.28722,KMB+CTB
1701,2,16,140,3,"電廠街/<br>電廠街, 英皇道","电厂街/<br>电厂街, 英皇道","TIN CHONG STREET/<br>Tin Chong Street, King's Road",01/14/26,N680,114.19444,22.29242,KMB+CTB
1701,2,17,1062,3,"書局街/<br>書局街, 英皇道","书局街/<br>书局街, 英皇道","SHU KUK STREET/<br>Shu Kuk Street, King's Road",01/14/26,N680,114.19939,22.29357,KMB+CTB
1701,2,18,143,3,"港運城/<br>港運城, 英皇道","港运城/<br>港运城, 英皇道","ISLAND PLACE/<br>Island Place, King's Road",01/14/26,N680,114.20181,22.29404,KMB+CTB
1701,2,19,1063,3,東隧轉車站/<br>東區海底隧道巴士轉乘站,东隧转车站/<br>东区海底隧道巴士转乘站,EASTERN HARBOUR TUNNEL BBI/<br>Eastern Harbour Crossing Bus-Bus Interchange,01/14/26,N680,114.23246,22.30342,KMB+CTB
1701,2,20,1101,3,大老山隧道/<br>大老山隧道巴士轉乘站,大老山隧道/<br>大老山隧道巴士转乘站,TATE'S CAIRN TUNNEL/<br>Tate's Cairn Tunnel Bus-Bus Interchange,01/14/26,N680,114.21125,22.37885,KMB+CTB
1701,2,21,6106,3,"帝逸酒店/<br>源康街, 小瀝源路","帝逸酒店/<br>源康街, 小沥源路","ALVA HOTEL BY ROYAL/<br>Yuen Hong Street, Siu Lek Yuen Road",01/14/26,N680,114.2082,22.38573,KMB+CTB
1701,2,22,6108,3,"第一城寶城街/<br>沙田第一城第 27 座, 小瀝源路","第一城宝城街/<br>沙田第一城第 27 座, 小沥源路","PO SHING STREET CITY ONE SHATIN/<br>Block 27 City One Shatin, Siu Lek Yuen Road",01/14/26,N680,114.20536,22.38825,KMB+CTB
1701,2,23,6113,3,"石門轉車站 - 濱景花園/<br>濱景花園, 大涌橋路","石门转车站 - 滨景花园/<br>滨景花园, 大涌桥路","SHEK MUN BBI - RAVANA GARDEN/<br>Ravana Garden, Tai Chung Kiu Road",01/14/26,N680,114.20561,22.3937,KMB+CTB
1701,2,24,6116,3,"沙田醫院/<br>沙田醫院, 亞公角街","沙田医院/<br>沙田医院, 亚公角街","SHATIN HOSPITAL/<br>Shatin Hospital, A Kung Kok Street",01/14/26,N680,114.21234,22.40183,KMB+CTB
1701,2,25,6118,3,"亞公角/<br>亞公角, 亞公角街","亚公角/<br>亚公角, 亚公角街","A KUNG KOK/<br>A Kung Kok, A Kung Kok Street",01/14/26,N680,114.21601,22.4047,KMB+CTB
1701,2,26,6119,3,"富安花園/<br>富安花園, 亞公角街","富安花园/<br>富安花园, 亚公角街","CHEVALIER GARDEN/<br>Chevalier Garden, A Kung Kok Street",01/14/26,N680,114.22119,22.40808,KMB+CTB
1701,2,27,10000290,3,"錦駿苑/<br>錦駿苑, 馬鞍山路","锦骏苑/<br>锦骏苑, 马鞍山路","KAM CHUN COURT/<br>Kam Chun Court, Ma On Shan Road",01/14/26,N680,114.22363,22.41372,KMB+CTB
1701,2,28,6155,3,"耀安邨/<br>耀安邨, 恒康街","耀安邨/<br>耀安邨, 恒康街","YIU ON ESTATE/<br>Yiu On Estate, Hang Hong Street",01/14/26,N680,114.22843,22.42142,KMB+CTB
1701,2,29,6161,3,"馬鞍山運動場/<br>馬鞍山運動場, 恒康街","马鞍山运动场/<br>马鞍山运动场, 恒康街","MA ON SHAN SPORTS GROUND/<br>Ma On Shan Sports Ground, Hang Hong Street",01/14/26,N680,114.22785,22.42369,KMB+CTB
1701,2,30,1103,3,"福安花園/<br>福安花園, 西沙路","福安花园/<br>福安花园, 西沙路","FOK ON GARDEN/<br>Fok On Garden, Sai Sha Road",01/14/26,N680,114.22751,22.4254,KMB+CTB
1701,2,31,10234,3,"海栢花園/<br>海柏花園, 西沙路","海栢花园/<br>海柏花园, 西沙路","BAYSHORE TOWERS/<br>Bayshore Towers, Sai Sha Road",01/14/26,N680,114.23101,22.42698,KMB+CTB
1701,2,32,6173,3,"雅典居/<br>雅典居, 西沙路","雅典居/<br>雅典居, 西沙路","VILLA ATHENA/<br>Villa Athena, Sai Sha Road",01/14/26,N680,114.2358,22.42782,KMB+CTB
1702,1,17,13139,3,"茅湖仔/<br>茅湖仔村, 寶琳路","茅湖仔/<br>茅湖仔村, 宝琳路","MAU WU TSAI/<br>Mau Wu Tsai Village, Po Lam Road",01/14/26,N691,114.25162,22.31966,KMB+CTB
1702,1,18,8173,3,"馬游塘村/<br>馬游塘村, 寶琳路","马游塘村/<br>马游塘村, 宝琳路","MA YAU TONG VILLAGE/<br>Ma Yau Tong Village, Po Lam Road",01/14/26,N691,114.24378,22.32256,KMB+CTB
1702,1,19,10368,3,"寶達邨轉車站/<br>寶達邨, 寶琳路","宝达邨转车站/<br>宝达邨, 宝琳路","PO TAT ESTATE BBI/<br>Po Tat Estate, Po Lam Road",01/14/26,N691,114.23683,22.32047,KMB+CTB
1702,1,20,10000201,3,"秀暉樓/<br> 秀茂坪邨秀暉樓, 秀茂坪道","秀晖楼/<br> 秀茂坪邨秀晖楼, 秀茂坪道","SAU FAI HOUSE/<br> Sau Fai House Sau Mau Ping Estate, Sau Mau Ping Road",01/14/26,N691,114.2354,22.31905,KMB+CTB
1702,1,21,1326,3,藍田站,蓝田站,LAM TIN STATION/<br>Lam Tin Station,01/14/26,N691,114.23305,22.30929,KMB+CTB
1702,1,22,885,3,東隧轉車站/<br>東區海底隧道巴士轉乘站,东隧转车站/<br>东区海底隧道巴士转乘站,EASTERN HARBOUR TUNNEL BBI/<br>Eastern Harbour Crossing Bus-Bus Interchange,01/14/26,N691,114.23307,22.30295,KMB+CTB
1702,1,23,58,3,"港運城/<br>港運城, 英皇道","港运城/<br>港运城, 英皇道","ISLAND PLACE/<br>Island Place, King's Road",01/14/26,N691,114.20177,22.29382,KMB+CTB
1702,1,24,59,3,"新都城大廈/<br>新都城大廈, 英皇道","新都城大厦/<br>新都城大厦, 英皇道","METROPOLE BUILDING/<br>Metropole Building, King's Road",01/14/26,N691,114.1988,22.29321,KMB+CTB
1702,1,25,228,3,"長康街/<br>長康街, 英皇道","长康街/<br>长康街, 英皇道","CHEUNG HONG STREET/<br>Cheung Hong Street, King's Road",01/14/26,N691,114.19543,22.29253,KMB+CTB
1702,1,26,62,3,"炮台山站/<br>炮台山站, 英皇道","炮台山站/<br>炮台山站, 英皇道","FORTRESS HILL STATION/<br>Fortress Hill Station, King's Road",01/14/26,N691,114.19302,22.29055,KMB+CTB
1702,1,27,657,3,"清風街天橋/<br>清風街天橋, 英皇道","清风街天桥/<br>清风街天桥, 英皇道","TSING FUNG STREET FLYOVER/<br>Tsing Fung Street flyover, King's Road",01/14/26,N691,114.19244,22.28848,KMB+CTB
1702,1,28,3021,3,"百德新街/<br>百德新街, 告士打道","百德新街/<br>百德新街, 告士打道","PATERSON STREET/<br>Paterson Street, Gloucester Road",01/14/26,N691,114.18436,22.28484,KMB+CTB
1702,1,29,3214,3,"景隆街/<br>景隆街, 告士打道","景隆街/<br>景隆街, 告士打道","CANNON STREET/<br>Cannon Street, Gloucester Road",01/14/26,N691,114.18159,22.28387,KMB+CTB
1702,1,30,16,3,"馬師道/<br>馬師道, 告士打道","马师道/<br>马师道, 告士打道","MARSH ROAD/<br>Marsh Road, Gloucester Road",01/14/26,N691,114.17902,22.28275,KMB+CTB
1702,1,31,1268,3,"史釗域道/<br>史釗域道, 告士打道","史钊域道/<br>史钊域道, 告士打道","STEWART ROAD/<br>Stewart Road, Gloucester Road",01/14/26,N691,114.17669,22.28201,KMB+CTB
1702,1,32,776,3,"柯布連道/<br>柯布連道, 告士打道","柯布连道/<br>柯布连道, 告士打道","O'BRIEN ROAD/<br>O'Brien Road, Gloucester Road",01/14/26,N691,114.17284,22.28152,KMB+CTB
1702,1,33,3173,3,"分域街/<br>分域街, 告士打道","分域街/<br>分域街, 告士打道","FENWICK STREET/<br>Fenwick Street, Gloucester Road",01/14/26,N691,114.17034,22.28147,KMB+CTB
1702,1,34,8050,3,"海富中心/<br>金鐘 - 海富中心, 夏慤道","海富中心/<br>金钟 - 海富中心, 夏悫道","ADMIRALTY CENTRE/<br>Admiralty - Admiralty Centre, Harcourt Road",01/14/26,N691,114.16457,22.28191,KMB+CTB
1702,2,13,277,3,"百德新街/<br>銅鑼灣 - 百德新街, 怡和街","百德新街/<br>铜锣湾 - 百德新街, 怡和街","PATERSON STREET/<br>Causeway Bay - Paterson Street, Yee Wo Street",01/14/26,N691,114.18472,22.28242,KMB+CTB
1702,2,14,137,3,"維多利亞公園/<br>維多利亞公園, 高士威道","维多利亚公园/<br>维多利亚公园, 高士威道","VICTORIA PARK/<br>Victoria Park, Causeway Road",01/14/26,N691,114.189,22.28326,KMB+CTB
1702,2,15,3178,3,"銀幕街/<br>銀幕街, 英皇道","银幕街/<br>银幕街, 英皇道","NGAN MOK STREET/<br>Ngan Mok Street, King's Road",01/14/26,N691,114.19182,22.28598,KMB+CTB
1702,2,16,139,3,"七海商業中心/<br>七海商業中心, 英皇道","七海商业中心/<br>七海商业中心, 英皇道","7 SEAS SHOPPING CENTRE/<br>7 Seas Shopping Centre, King's Road",01/14/26,N691,114.19227,22.28994,KMB+CTB
1702,2,17,140,3,"電廠街/<br>電廠街, 英皇道","电厂街/<br>电厂街, 英皇道","TIN CHONG STREET/<br>Tin Chong Street, King's Road",01/14/26,N691,114.19444,22.29242,KMB+CTB
1702,2,18,1062,3,"書局街/<br>書局街, 英皇道","书局街/<br>书局街, 英皇道","SHU KUK STREET/<br>Shu Kuk Street, King's Road",01/14/26,N691,114.19939,22.29357,KMB+CTB
1702,2,19,143,3,"港運城/<br>港運城, 英皇道","港运城/<br>港运城, 英皇道","ISLAND PLACE/<br>Island Place, King's Road",01/14/26,N691,114.20181,22.29404,KMB+CTB
1702,2,20,1063,3,東隧轉車站/<br>東區海底隧道巴士轉乘站,东隧转车站/<br>东区海底隧道巴士转乘站,EASTERN HARBOUR TUNNEL BBI/<br>Eastern Harbour Crossing Bus-Bus Interchange,01/14/26,N691,114.23246,22.30342,KMB+CTB
1702,2,21,1064,3,"藍田站/<br>藍田站, 鯉魚門道","蓝田站/<br>蓝田站, 鲤鱼门道","LAM TIN STATION/<br>Lam Tin Station, Lei Yue Mun Road",01/14/26,N691,114.23344,22.30788,KMB+CTB
1702,2,22,1065,3,"觀塘警署/<br>觀塘警署, 將軍澳道","观塘警署/<br>观塘警署, 将军澳道","KWUN TONG POLICE STATION/<br>Kwun Tong Police Station, Tseung Kwan O Road",01/14/26,N691,114.23049,22.31304,KMB+CTB
1702,2,23,8247,3,"秀茂坪曉光街/<br>曉光街, 秀茂坪道","秀茂坪晓光街/<br>晓光街, 秀茂坪道","HIU KWONG STREET SAU MAU PING/<br>Hiu Kwong Street, Sau Mau Ping Road",01/14/26,N691,114.2365,22.31771,KMB+CTB
1702,2,24,12446,3,"秀暉樓/<br>秀茂坪邨秀暉樓, 秀茂坪道","秀晖楼/<br>秀茂坪邨秀晖楼, 秀茂坪道","SAU FAI HOUSE/<br>Sau Fai House Sau Mau Ping Estate, Sau Mau Ping Road",01/14/26,N691,114.23504,22.31937,KMB+CTB
1702,2,25,8249,3,"寶達邨轉車站/<br>寶達邨, 寶琳路","宝达邨转车站/<br>宝达邨, 宝琳路","PO TAT ESTATE BBI/<br>Po Tat Estate, Po Lam Road",01/14/26,N691,114.23545,22.32086,KMB+CTB
1702,2,26,8174,3,"安達臣道/<br>安達臣道, 寶琳路","安达臣道/<br>安达臣道, 宝琳路","ANDERSON ROAD/<br>Anderson Road, Po Lam Road",01/14/26,N691,114.24325,22.32317,KMB+CTB
1702,2,27,8172,3,"馬游塘村/<br>馬游塘村, 寶琳路","马游塘村/<br>马游塘村, 宝琳路","MA YAU TONG VILLAGE/<br>Ma Yau Tong Village, Po Lam Road",01/14/26,N691,114.24504,22.32171,KMB+CTB
1702,2,28,8169,3,"茅湖仔/<br>茅湖仔村, 寶琳路","茅湖仔/<br>茅湖仔村, 宝琳路","MAU WU TSAI/<br>Mau Wu Tsai Village, Po Lam Road",01/14/26,N691,114.25131,22.31973,KMB+CTB
1702,2,29,1047,3,"康盛花園/<br>康盛花園, 寶琳北路","康盛花园/<br>康盛花园, 宝琳北路","HONG SING GARDEN/<br>Hong Sing Garden, Po Lam Road North",01/14/26,N691,114.25338,22.32224,KMB+CTB
1703,1,5,312,3,"業漁大廈, 香港仔大道","业渔大厦, 香港仔大道","Yip Yee Mansion, Aberdeen Main Road",04/02/25,N72,114.15763,22.25001,CTB
1703,1,6,313,3,"香港仔工業學校, 黃竹坑道","香港仔工业学校, 黄竹坑道","Aberdeen Technical School, Wong Chuk Hang Road",04/02/25,N72,114.16185,22.25122,CTB
1703,1,7,987,3,"甄沾記大廈, 黃竹坑道","甄沾记大厦, 黄竹坑道","Yan's Tower, Wong Chuk Hang Road",04/02/25,N72,114.16339,22.25098,CTB
1703,1,8,10224,3,"南朗山道熟食市場, 南朗山道","南朗山道熟食市场, 南朗山道","Nam Long Shan Road Cooked Food Market, Nam Long Shan Road",04/02/25,N72,114.16615,22.24999,CTB
1703,1,9,12455,3,"陳白沙紀念中學, 南朗山道","陈白沙纪念中学, 南朗山道","Chan Pak Sha School, Nam Long Shan Road",04/02/25,N72,114.16612,22.2482,CTB
1703,1,10,3198,3,"業興街, 黃竹坑道","业兴街, 黄竹坑道","Yip Hing Street, Wong Chuk Hang Road",04/02/25,N72,114.16736,22.25198,CTB
1703,1,11,7112,3,"黃竹坑遊樂場, 黃竹坑道","黄竹坑游乐场, 黄竹坑道","Wong Chuk Hang Recreation Ground, Wong Chuk Hang Road",04/02/25,N72,114.1699,22.253,CTB
1703,1,12,315,3,香港仔隧道巴士轉乘站,香港仔隧道巴士转乘站,Aberdeen Tunnel Bus-Bus Interchange,04/02/25,N72,114.17509,22.25246,CTB
1703,1,13,13224,3,"厚德里, 黃泥涌道","厚德里, 黄泥涌道","Hau Tak Lane, Wong Nai Chung Road",04/02/25,N72,114.17861,22.27655,CTB
1703,1,14,486,3,"崇德街, 摩理臣山道","崇德街, 摩理臣山道","Sung Tak Street, Morrison Hill Road",04/02/25,N72,114.17923,22.27786,CTB
1703,1,15,135,3,"馬師道, 軒尼詩道","马师道, 轩尼诗道","Marsh Road, Hennessy Road",04/02/25,N72,114.17988,22.28159,CTB
1703,1,16,276,3,"灣仔消防局, 軒尼詩道","湾仔消防局, 轩尼诗道","Wan Chai Fire Station, Hennessy Road",04/02/25,N72,114.18093,22.28199,CTB
1703,1,17,136,3,"銅鑼灣 - 崇光百貨, 軒尼詩道","铜锣湾 - 崇光百货, 轩尼诗道","Causeway Bay - Sogo Department Store, Hennessy Road",04/02/25,N72,114.18381,22.28262,CTB
1703,1,18,137,3,"維多利亞公園, 高士威道","维多利亚公园, 高士威道","Victoria Park, Causeway Road",04/02/25,N72,114.189,22.28326,CTB
1703,1,19,3178,3,"銀幕街, 英皇道","银幕街, 英皇道","Ngan Mok Street, King's Road",04/02/25,N72,114.19182,22.28598,CTB
1703,1,20,139,3,"七海商業中心, 英皇道","七海商业中心, 英皇道","7 Seas Shopping Centre, King's Road",04/02/25,N72,114.19227,22.28994,CTB
1703,1,21,140,3,"電廠街, 英皇道","电厂街, 英皇道","Tin Chong Street, King's Road",04/02/25,N72,114.19444,22.29242,CTB
1703,1,22,141,3,"糖水道, 英皇道","糖水道, 英皇道","Tong Shui Road, King's Road",04/02/25,N72,114.19722,22.29312,CTB
1703,1,23,142,3,"琴行街, 英皇道","琴行街, 英皇道","Kam Hong Street, King's Road",04/02/25,N72,114.20061,22.29381,CTB
1703,1,24,143,3,"港運城, 英皇道","港运城, 英皇道","Island Place, King's Road",04/02/25,N72,114.20181,22.29404,CTB
